nct_id,phase,completion_date,limitations_and_caveats,why_stopped,result_group_id,#AE_probability,#AE_Subjects,#Total_Subjects,time_frame,AEdescription,Treatment,Treatment_description
NCT00864513,Phase 2,7/1/09,"study was closed at interim analysis so only 12 subjects were evaluable for response, 15 subjects received treatment and were evaluable for adverse events",At interim analysis the study did not meet the response criteria to continue,307102,0.133333333,2,15,NA,NA,Chemotherapy,pemetrexed
NCT00868790,Phase 2,7/1/10,"A pre-specified interim analysis of the efficacy and safety data for the initial cohort of participants in this study (Cohort 1) determined that sufficient data had been accrued to assess the study hypotheses, thus the study was discontinued.","Upon interim analysis, sufficient data was accrued to assess study hypotheses.",305969,0.018867925,2,106,From first dose of study treatment (Week 0 Visit) to Week 18 Post-study Visit (up to 18 weeks).,"All randomized participants who took ‰ä´1 dose of study treatment (N=118). Because this was a cross-over study, participants were counted in more than one treatment group. AEs were reported by the treatment that participants were receiving at the time of the event. Not all participants received all treatments.",MK-3577 AM,Participants received 10 mg MK-3577 orally QD in the AM for 4 weeks.
NCT00868790,Phase 2,7/1/10,"A pre-specified interim analysis of the efficacy and safety data for the initial cohort of participants in this study (Cohort 1) determined that sufficient data had been accrued to assess the study hypotheses, thus the study was discontinued.","Upon interim analysis, sufficient data was accrued to assess study hypotheses.",305970,0.009259259,1,108,From first dose of study treatment (Week 0 Visit) to Week 18 Post-study Visit (up to 18 weeks).,"All randomized participants who took ‰ä´1 dose of study treatment (N=118). Because this was a cross-over study, participants were counted in more than one treatment group. AEs were reported by the treatment that participants were receiving at the time of the event. Not all participants received all treatments.",Placebo,"Participants received a placebo tablet matching the respective MK-3577 dose (10 mg, 6 mg, 25 mg) and metformin, depending upon randomization, for 4 weeks."
NCT00868790,Phase 2,7/1/10,"A pre-specified interim analysis of the efficacy and safety data for the initial cohort of participants in this study (Cohort 1) determined that sufficient data had been accrued to assess the study hypotheses, thus the study was discontinued.","Upon interim analysis, sufficient data was accrued to assess study hypotheses.",305968,0.019047619,2,105,From first dose of study treatment (Week 0 Visit) to Week 18 Post-study Visit (up to 18 weeks).,"All randomized participants who took ‰ä´1 dose of study treatment (N=118). Because this was a cross-over study, participants were counted in more than one treatment group. AEs were reported by the treatment that participants were receiving at the time of the event. Not all participants received all treatments.",MK-3577 PM,Participants received 6 mg MK-3577 orally QD in the PM for 4 weeks.
NCT00871689,Phase 2,10/1/11,"Quantitative, phenotypic and functional assessment of the in vivo expanded UCB-derived NK cells on Day 72 were not performed. Patients were not well enough to provide research samples.",Due to graft failure.,305206,1,2,2,Patients were followed from Day 1 up to death ( within 6 months).,NA,Patients Receiving Double Umbilical Cord Blood Transplant,"Patients that receive myeloablative preparative regimen (allopurinol 300 mg by mouth Day -8 through +14; fludarabine 25 mg/m^2 intravenously on days -7 through -5; cyclophosphamide 60 mg/kg intravenously on days -7 and -6; total body irradiation 165 cGy*2 on days -4 through -2), 2 units T cell depleted umbilical cord blood transplant on day 0, followed by IL-2 every other day beginning day +3 and day +60 for a total of 6 doses."
NCT00878501,Phase 2,7/1/09,NA,The study was terminated after the planned interim analysis.,303357,0.010752688,1,93,NA,One participant in the Experimental 90 mg Arm did not receive study drug since incorrectly enrolled and is therefore not included.,Placebo Control,Placebo bid for 4 weeks
NCT00878501,Phase 2,7/1/09,NA,The study was terminated after the planned interim analysis.,303358,0.022727273,1,44,NA,One participant in the Experimental 90 mg Arm did not receive study drug since incorrectly enrolled and is therefore not included.,Experimental 30 mg,AZD1386 30 mg twice a day (bid) for 4 weeks
NCT00881504,Phase 2,12/1/11,NA,It was not possible to get insurance companies to cover bevacizumab.,302199,0.125,1,8,8 weeks,NA,FOLFOX6 and Bevacizumab,"Treatment with modified FOLFOX6 and BevacizumabModified FOLFOX6 and Bevacizumab: Oxaliplatin 85 mg/m2 IV on Day 1 5-FU: 400 mg/m2 IV bolus on Day 1, followed by 2400 mg/M2 over 46 hours Leucovorin: 400 mg IV Day 1 Bevacizumab: 10 mg/kg IV on Day 1 Repeat cycles every 2 weeks until death, disease progression, unacceptable toxicity, patient refusal, or treatment delay > 4 weeks"
NCT00881712,Phase 2,10/1/14,NA,projected enrollment rate not feasible,302092,0.153846154,2,13,Cumulative adverse events assessed across all available post-treatment follow-up for each patient.,NA,PET Positive Nodal Disease Measuring 15 mm or Greater,"Proton radiation with concomitant chemotherapyPET positive nodal disease measuring 15 mm or greater: Proton radiation at 2 cobalt gray equivalent per fraction to a total of 74 cobalt gray equivalent with concomitant weekly chemotherapy."
NCT00887640,Phase 2,8/1/12,NA,NA,300045,0.363636364,4,11,2 years,"The adverse events were gathered in Common Terminology Criteria for Adverse Events v.3.0, and have been converted to v.4.0 for entry into ClinicalTrials.gov",Temsirolimus 25 mg,"Temsirolimus 25mg was administered by IV infusion each week (days 1, 8, 15, and 22 of each 28 day cycle). The infusion was to be administered over a period not less than 30 minutes and was to be completed within 60 minutes. Subjects were premedicated with 25 to 50 mg IV or PO diphenhydramine (or an alternative antihistamine in case of allergies) 30 minutes prior to the infusion."
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297960,0.077669903,8,103,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",SAM-531 3.0 mg Period 1,"SAM-531 3.0 mg capsule administered QD (morning dose) through 24 weeks. Matching encapsulated Donepezil placebo tablet administered QD (evening dose) through 24 weeks. From Week 7 until Week 52 (end of study), the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion."
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297956,0.019607843,2,102,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",SAM-531 1.5 mg Period 2,"SAM-531 1.5 mg capsule administered QD (morning dose) Week 25 up to 52 weeks. Matching encapsulated Donepezil placebo tablet administered QD (evening dose) for up to 52 weeks. From Week 7 until Week 52 (end of study), the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion."
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297961,0.068627451,7,102,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",SAM-531 1.5 mg Period 1,"SAM-531 1.5 mg capsule administered QD (morning dose) through 24 weeks. Matching encapsulated Donepezil placebo tablet administered QD (evening dose) through 24 weeks. From Week 7 until Week 52 (end of study), the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion."
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297962,0.066037736,7,106,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",Placebo/5.0 mg Period 1,Matching SAM-531 placebo capsule administered QD (morning dose) and one encapsulated Donepezil placebo tablet administered QD (evening dose) for up to 24 weeks (Period 1). From Week 7 the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion.
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297955,0.067961165,7,103,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",SAM-531 3.0 mg Period 2,"SAM-531 3.0 mg capsule administered QD (morning dose) Week 25 up to 52 weeks. Matching encapsulated Donepezil placebo tablet administered QD (evening dose) for up to 52 weeks. From Week 7 until Week 52 (end of study), the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion."
NCT00895895,Phase 2,5/1/11,Study terminated early due to futility. Period 2 events include those that started in Period 2 or started in Period 1 and continued in to Period 2.,See termination reason in detailed description.,297958,0.038461538,4,104,NA,"The same event may appear as both an adverse event (AE) and a serious adverse event (SAE). However, what is presented are distinct events. An event may be categorized as serious in one participant and as nonserious in another participant, or one participant may have experienced both a serious and nonserious event during the study.",Donepezil Period 1,"Matching SAM-531 placebo capsule administered QD (morning dose) and 1 encapsulated Donepezil 5 mg tablet administered orally QD (evening dose) through 24 weeks. From Week 7 until Week 52 (end of study), the evening dose could have been increased to 2 tablets and adjusted back to 1 tablet at the investigator‰Ûªs discretion and according to tolerance."
